tweet_text,time,wait_time
no extended wait for drivers departing edmonds,2019-08-13 02:25 +0000,0.0
edmonds terminal status - one hour wait,2019-08-14 21:25 +0000,1.0
no extended wait for drivers departing edmonds,2019-08-15 02:30 +0000,0.0
edmonds terminal status - two hour wait,2019-08-15 20:35 +0000,2.0
one hour wait departing edmonds and kingston terminals,2019-08-16 00:55 +0000,1.0
"one hour wait departing edmonds, no wait in kingston",2019-08-16 01:55 +0000,1.0
no extended wait for drivers departing edmonds,2019-08-16 04:05 +0000,0.0
edmonds terminal status - one hour wait,2019-08-16 17:30 +0000,1.0
update: edmonds terminal status - two hour wait,2019-08-16 18:55 +0000,2.0
update: edmonds terminal status - 3 hour wait,2019-08-16 20:55 +0000,3.0
update: edmonds terminal status - 2 hour wait,2019-08-16 23:35 +0000,2.0
update: edmonds terminal status - 1 hour wait,2019-08-17 00:25 +0000,1.0
no extended wait for drivers departing edmonds,2019-08-17 03:10 +0000,0.0
edmonds terminal status - 1 hour wait,2019-08-17 15:50 +0000,1.0
update: edmonds terminal status - 2 hour wait,2019-08-17 16:50 +0000,2.0
update: edmonds terminal status - 3 hour wait,2019-08-17 19:00 +0000,3.0
update: edmonds terminal status - 1 hour wait,2019-08-17 21:00 +0000,1.0
no extended wait for drivers departing edmonds,2019-08-18 00:50 +0000,0.0
edmonds terminal status - one hour wait,2019-08-18 20:10 +0000,1.0
no extended wait for drivers departing edmonds,2019-08-18 23:45 +0000,0.0
edmonds terminal status - one hour wait,2019-08-21 22:50 +0000,1.0
no extended wait for drivers departing edmonds,2019-08-22 02:20 +0000,0.0
edmonds terminal status - one hour wait,2019-08-22 19:05 +0000,1.0
no extended wait for drivers departing edmonds,2019-08-23 02:15 +0000,0.0
edmonds terminal status - one hour wait,2019-08-23 17:40 +0000,1.0
edmonds terminal status - two hour wait,2019-08-23 18:30 +0000,2.0
edmonds terminal status - three hour wait,2019-08-23 20:15 +0000,3.0
"one hour wait in edmonds, no extended wait departing kingston",2019-08-24 03:00 +0000,1.0
no extended wait for drivers departing edmonds,2019-08-24 04:40 +0000,0.0
edmonds terminal status - one hour wait,2019-08-24 15:40 +0000,1.0
edmonds terminal status - two hour wait,2019-08-24 17:00 +0000,2.0
update - edmonds terminal status - one hour wait,2019-08-24 22:50 +0000,1.0
no extended wait for drivers departing edmonds,2019-08-24 23:35 +0000,0.0
edmonds terminal status - one hour wait,2019-08-28 21:57 +0000,1.0
no extended wait for drivers departing edmonds,2019-08-29 03:40 +0000,0.0
edmonds terminal status - one hour wait,2019-08-29 22:20 +0000,1.0
no extended wait for drivers departing edmonds,2019-08-30 03:35 +0000,0.0
edmonds terminal status - one hour wait,2019-08-30 18:15 +0000,1.0
edmonds terminal status - two hour wait,2019-08-30 20:30 +0000,2.0
no extended wait for drivers departing edmonds,2019-08-31 01:00 +0000,0.0
edmonds terminal status - one hour wait,2019-08-31 16:20 +0000,1.0
edmonds terminal status - two hour wait,2019-08-31 17:45 +0000,2.0
no extended wait for drivers departing edmonds,2019-08-31 21:05 +0000,0.0
edmonds terminal wait time - one hour,2018-05-04 20:55 +0000,1.0
update - edmonds terminal wait time - two hours,2018-05-04 23:50 +0000,2.0
update - edmonds terminal wait time - one hour,2018-05-05 03:15 +0000,1.0
update - no extended wait departing edmonds,2018-05-05 04:50 +0000,0.0
edmonds terminal wait time - one hour,2018-05-05 17:35 +0000,1.0
edmonds terminal wait time - 90 minutes,2018-05-05 19:45 +0000,1.5
update - no extended wait departing edmonds,2018-05-05 22:20 +0000,0.0
edmonds terminal wait time - one hour,2018-05-10 23:50 +0000,1.0
edmonds terminal wait time - 60 to 90 minutes,2018-05-11 01:20 +0000,1.5
no extended wait departing edmonds,2018-05-11 02:55 +0000,0.0
edmonds terminal wait time - 90 minutes,2018-05-11 21:30 +0000,1.5
update - edmonds terminal wait time - one hour,2018-05-12 01:50 +0000,1.0
edmonds terminal wait time - 90 minutes,2018-05-12 16:05 +0000,1.5
update: edmonds terminal wait time - 2 hours,2018-05-12 17:50 +0000,2.0
no extended wait departing edmonds,2018-05-12 23:30 +0000,0.0
edmonds terminal wait time - 1 hour,2018-05-13 20:10 +0000,1.0
no extended wait departing edmonds,2018-05-13 21:30 +0000,0.0
edmonds terminal wait time - 1 hour,2018-05-18 19:15 +0000,1.0
update - edmonds terminal wait time - 2 hours,2018-05-18 22:00 +0000,2.0
no extended wait departing edmonds,2018-05-19 03:40 +0000,0.0
edmonds terminal wait time - 1 hour,2018-05-19 16:45 +0000,1.0
update: edmonds terminal wait time - 2 hour,2018-05-19 17:30 +0000,2.0
update: edmonds terminal wait time - 1 hour,2018-05-19 20:50 +0000,1.0
no extended wait departing edmonds,2018-05-20 00:45 +0000,0.0
edmonds terminal wait time - one hour,2018-05-24 23:20 +0000,1.0
edmonds terminal wait time - one hour,2018-05-25 17:35 +0000,1.0
edmonds terminal wait time - two hours,2018-05-25 21:45 +0000,2.0
edmonds terminal wait time - one hour,2018-05-26 01:05 +0000,1.0
no extended wait departing edmonds,2018-05-26 02:50 +0000,0.0
edmonds terminal wait time - one hour,2018-05-26 15:15 +0000,1.0
no extended wait departing edmonds,2018-05-27 00:10 +0000,0.0
edmonds terminal wait time - one hour,2018-05-27 17:20 +0000,1.0
update: edmonds terminal wait time - 90 minutes,2018-05-27 17:35 +0000,1.5
update: edmonds terminal wait time - 2 hours,2018-05-27 18:00 +0000,2.0
update: edmonds terminal wait time - 60 minutes,2018-05-27 19:55 +0000,1.0
no extended wait departing edmonds,2018-05-27 20:55 +0000,0.0
edmonds terminal status - one hour wait,2019-05-03 22:35 +0000,1.0
no extended wait departing edmonds,2019-05-04 04:05 +0000,0.0
edmonds terminal status - one hour wait,2019-05-04 19:10 +0000,1.0
edmonds terminal status - one hour wait,2019-05-10 20:05 +0000,1.0
update - edmonds terminal status - two hour wait,2019-05-10 23:05 +0000,2.0
edmonds terminal status - two hour wait,2019-05-11 17:20 +0000,2.0
edmonds terminal status - one hour wait,2019-05-17 20:25 +0000,1.0
no extended wait departing edmonds,2019-05-18 03:05 +0000,0.0
edmonds terminal status - two hour wait,2019-05-18 20:05 +0000,2.0
no extended wait departing edmonds,2019-05-18 23:10 +0000,0.0
edmonds terminal status - two hour wait,2019-05-23 19:55 +0000,2.0
update - edmonds terminal status - three hour wait,2019-05-23 20:25 +0000,3.0
"update - one hour wait in kingston, two hour wait in edmonds",2019-05-24 00:10 +0000,2.0
"update - one hour wait in kingston, one hour wait in edmonds",2019-05-24 00:35 +0000,1.0
"update - one hour wait in edmonds, no wait in kingston",2019-05-24 02:15 +0000,1.0
no extended wait departing edmonds,2019-05-24 03:00 +0000,0.0
edmonds terminal status - one hour wait,2019-05-24 19:50 +0000,1.0
update - edmonds terminal status - two hour wait,2019-05-24 21:10 +0000,2.0
no extended wait departing edmonds,2019-05-25 03:00 +0000,0.0
edmonds terminal status - one hour wait,2019-05-25 15:35 +0000,1.0
edm/king-kingston 10:20am and edmonds 11:05am sailings cancelled--2 hr. wait,2019-05-25 17:55 +0000,1.0
edmonds terminal status - three hour wait,2019-05-25 18:40 +0000,3.0
update - edmonds terminal status - two hour wait,2019-05-25 21:20 +0000,2.0
update - edmonds terminal status - one hour wait,2019-05-25 22:35 +0000,1.0
no extended wait departing edmonds,2019-05-26 00:50 +0000,0.0
edmonds terminal status - one hour wait,2019-05-26 16:55 +0000,1.0
no extended wait departing edmonds,2019-05-26 23:30 +0000,0.0
edmonds terminal status - one hour wait,2019-05-31 19:50 +0000,1.0
update - edmonds wait time - one hour,2018-08-02 21:40 +0000,1.0
edmonds terminal status  - one hour wait,2018-08-02 21:55 +0000,1.0
no extended wait departing edmonds,2018-08-03 03:50 +0000,0.0
edmonds terminal status  - two hour wait,2018-08-03 19:00 +0000,2.0
update - edmonds terminal status  - three hour wait,2018-08-03 22:25 +0000,3.0
update - edmonds terminal status  - one boat wait,2018-08-04 03:30 +0000,1.0
no extended wait departing edmonds,2018-08-04 04:20 +0000,0.0
no extended wait departing edmonds,2018-08-04 23:40 +0000,0.0
no extended wait departing edmonds,2018-08-06 00:20 +0000,0.0
edmonds terminal status - one hour wait,2018-08-06 18:50 +0000,1.0
no extended wait departing edmonds or kingston,2018-08-07 02:05 +0000,0.0
edmonds terminal status - two hour wait,2018-08-08 00:00 +0000,2.0
no extended wait departing edmonds.,2018-08-08 01:45 +0000,0.0
edmonds terminal status - one hour wait,2018-08-09 20:50 +0000,1.0
update - edmonds terminal status - two hour wait,2018-08-09 23:00 +0000,2.0
update - edmonds terminal status - one hour wait,2018-08-10 02:15 +0000,1.0
no extended wait departing edmonds,2018-08-10 04:55 +0000,0.0
edmonds terminal status - one hour wait,2018-08-10 17:25 +0000,1.0
update - edmonds terminal status - three hour wait,2018-08-10 21:30 +0000,3.0
update - edmonds terminal status - one hour wait,2018-08-11 00:35 +0000,1.0
update - edmonds terminal status - one boat wait,2018-08-11 03:30 +0000,1.0
no extended wait departing edmonds,2018-08-11 04:05 +0000,0.0
edmonds terminal status  - two hour wait,2018-08-11 17:25 +0000,2.0
no extended wait departing edmonds,2018-08-11 23:30 +0000,0.0
edmonds terminal status  - one hour wait,2018-08-12 22:20 +0000,1.0
no extended wait departing edmonds,2018-08-13 02:35 +0000,0.0
edmonds terminal status  - one hour wait,2018-08-14 23:45 +0000,1.0
no extended wait departing edmonds,2018-08-15 01:50 +0000,0.0
edmonds terminal status  - one hour wait,2018-08-16 19:15 +0000,1.0
update - edmonds terminal status  - two hour wait,2018-08-16 22:00 +0000,2.0
update - edmonds terminal status  - one hour wait,2018-08-17 01:30 +0000,1.0
no extended wait departing edmonds,2018-08-17 03:00 +0000,0.0
edmonds terminal status - one hour wait,2018-08-17 16:50 +0000,1.0
update:  edmonds terminal status -two hour wait,2018-08-17 18:50 +0000,2.0
update:  edmonds terminal status - three hour wait,2018-08-17 20:50 +0000,3.0
update:  edmonds terminal status - two hour wait,2018-08-17 23:45 +0000,2.0
no extended wait departing edmonds,2018-08-18 02:25 +0000,0.0
edmonds terminal status  - two hour wait,2018-08-18 15:40 +0000,2.0
no extended wait departing edmonds,2018-08-19 01:40 +0000,0.0
edmonds terminal status  - one hour wait,2018-08-20 19:05 +0000,1.0
edmonds terminal status  - one boat wait,2018-08-21 22:55 +0000,1.0
no extended wait departing edmonds,2018-08-22 00:15 +0000,0.0
edmonds terminal status - one hour wait,2018-08-22 23:20 +0000,1.0
no extended wait departing edmonds,2018-08-23 02:15 +0000,0.0
edmonds terminal status - two hour wait,2018-08-23 21:50 +0000,2.0
no extended wait departing edmonds,2018-08-24 01:45 +0000,0.0
edmonds terminal status - two hour wait,2018-08-24 17:30 +0000,2.0
update: edmonds terminal status - three hour wait,2018-08-24 21:10 +0000,3.0
update - edmonds terminal status - three hour wait,2018-08-24 22:30 +0000,3.0
update - edmonds terminal status - one hour wait,2018-08-25 00:25 +0000,1.0
no extended wait departing edmonds,2018-08-25 03:55 +0000,0.0
edmonds terminal status - two hour wait,2018-08-25 16:35 +0000,2.0
update: edmonds terminal status - one hour wait,2018-08-25 20:45 +0000,1.0
no extended wait departing edmonds,2018-08-25 23:35 +0000,0.0
edmonds terminal status - one hour wait,2018-08-29 23:25 +0000,1.0
no extended wait departing edmonds,2018-08-30 02:50 +0000,0.0
edmonds terminal status - one hour wait,2018-08-30 21:50 +0000,1.0
no extended wait departing edmonds,2018-08-31 03:10 +0000,0.0
edmonds terminal status - one hour wait,2018-08-31 18:25 +0000,1.0
update: edmonds terminal status - two hour wait,2018-08-31 20:35 +0000,2.0
edm/king  - edmonds terminal - one hour wait,2018-01-06 00:55 +0000,1.0
update - no extended wait in edmonds,2018-01-06 04:55 +0000,0.0
edmonds terminal wait time - one hour,2018-01-12 23:30 +0000,1.0
edmonds terminal wait time - one hour,2018-01-13 21:45 +0000,1.0
update - no extended wait departing edmonds,2018-01-14 04:45 +0000,0.0
edmonds terminal wait time - one hour,2018-01-20 00:50 +0000,1.0
update - no extended wait departing edmonds,2018-01-20 03:00 +0000,0.0
edmonds terminal wait time - one hour,2018-01-27 00:45 +0000,1.0
update - no extended wait departing edmonds,2018-01-27 02:35 +0000,0.0
edmonds terminal - one hour wait,2017-09-01 17:35 +0000,1.0
update - no extended wait departing edmonds,2017-09-02 01:40 +0000,0.0
edmonds terminal - one hour wait,2017-09-02 16:10 +0000,1.0
edmonds terminal - 90 minute wait,2017-09-02 16:55 +0000,1.5
ed/ki-edmonds terminal wait- one hour,2017-09-02 21:10 +0000,1.0
update- no extended wait departing edmonds,2017-09-02 22:50 +0000,0.0
edmonds terminal - 60 minute wait,2017-09-03 19:00 +0000,1.0
update- no extended wait departing edmonds,2017-09-03 22:40 +0000,0.0
wait time in edmonds - 90 min,2017-09-08 23:30 +0000,1.5
update - no extended wait in edmonds,2017-09-09 02:15 +0000,0.0
edmonds terminal - 60 minute wait,2017-09-09 18:45 +0000,1.0
update- no extended wait departing edmonds,2017-09-10 02:10 +0000,0.0
edm/king-edmonds terminal wait- one hour,2017-09-15 20:20 +0000,1.0
edm/king-edmonds terminal wait- 90 min,2017-09-15 23:35 +0000,1.5
update - edmonds terminal wait - 1 hour,2017-09-16 03:05 +0000,1.0
update - no extended wait in edmonds,2017-09-16 04:20 +0000,0.0
edmonds terminal wait - 2 hours,2017-09-16 18:15 +0000,2.0
edmonds terminal - 2 hour wait,2017-09-16 18:25 +0000,2.0
update - no extended wait in edmonds,2017-09-16 23:55 +0000,0.0
edmonds terminal - one hour wait,2017-09-22 20:55 +0000,1.0
update - edmonds terminal - 90 minute wait,2017-09-22 23:45 +0000,1.5
update - no extended wait in edmonds,2017-09-23 03:55 +0000,0.0
ed/ki-edmonds terminal wait time: one hour,2017-09-23 18:35 +0000,1.0
ed/ki-update- edmonds terminal wait time: 90 minutes,2017-09-23 21:00 +0000,1.5
update - no extended wait in edmonds,2017-09-24 00:45 +0000,0.0
edmonds terminal wait time - 90 minutes,2017-09-29 22:25 +0000,1.5
update - edmonds terminal wait time - one hour,2017-09-30 02:15 +0000,1.0
update - no extended wait departing edmonds,2017-09-30 03:20 +0000,0.0
edmonds terminal status - 1 hr wait,2018-10-05 20:05 +0000,1.0
update- edmonds terminal status - 2 hour wait,2018-10-05 21:40 +0000,2.0
update- edmonds terminal status - 1 hour wait,2018-10-06 01:40 +0000,1.0
update no extended wait departing edmonds,2018-10-06 04:30 +0000,0.0
edmonds terminal status - 2 hour wait,2018-10-06 16:05 +0000,2.0
edm/king- update: edmonds terminal status - 1 hour wait,2018-10-06 21:10 +0000,1.0
update no extended wait departing edmonds,2018-10-07 02:20 +0000,0.0
edmonds terminal status - one hour wait,2018-10-11 23:20 +0000,1.0
no extended wait departing edmonds,2018-10-12 01:30 +0000,0.0
edmonds terminal status - 90 minute wait,2018-10-12 22:35 +0000,1.5
edmonds terminal status - 60 minute wait,2018-10-13 01:45 +0000,1.0
no extended wait departing edmonds,2018-10-13 04:15 +0000,0.0
edmonds terminal status - 60 minute wait,2018-10-13 16:25 +0000,1.0
no extended wait departing edmonds,2018-10-14 02:40 +0000,0.0
edmonds terminal status - 60 minute wait,2018-10-19 00:00 +0000,1.0
no extended wait departing edmonds,2018-10-19 02:30 +0000,0.0
edmonds terminal status - 60 minute wait,2018-10-19 20:45 +0000,1.0
no extended wait departing edmonds,2018-10-20 03:25 +0000,0.0
edmonds terminal status - 60 minute wait,2018-10-20 18:35 +0000,1.0
update - edmonds terminal status - 2 hour wait,2018-10-21 00:00 +0000,2.0
update - edmonds terminal status - 1 hour wait,2018-10-26 22:40 +0000,1.0
update - edmonds terminal status - 2 hour wait,2018-10-27 00:30 +0000,2.0
no extended wait departing edmonds,2018-10-27 02:15 +0000,0.0
edmonds terminal status - 1 hour wait,2018-10-27 23:10 +0000,1.0
no extended wait departing edmonds or kingston,2018-10-28 03:00 +0000,0.0
edmonds terminal wait time - one hour,2017-08-03 22:30 +0000,1.0
update - edmonds terminal wait time - 90 minutes,2017-08-03 23:10 +0000,1.5
update - no extended wait departing edmonds,2017-08-04 03:00 +0000,0.0
edmonds terminal wait time - 60 minutes,2017-08-04 17:35 +0000,1.0
update - edmonds terminal wait time - 90 minutes,2017-08-04 19:25 +0000,1.5
update - edmonds terminal wait time - 2 hours,2017-08-04 21:20 +0000,2.0
update - edmonds terminal wait time - 1 hr,2017-08-05 02:35 +0000,1.0
update - no extended wait in edmonds,2017-08-05 03:35 +0000,0.0
edm/ki-  edmonds terminal wait time - one hour,2017-08-05 15:55 +0000,1.0
edm/ki- update edmonds terminal wait time - 90 minutes,2017-08-05 17:35 +0000,1.5
edm/ki- update edmonds terminal wait time - 2 hours,2017-08-05 21:25 +0000,2.0
edm/ki- update edmonds terminal wait time - 90 minutes,2017-08-05 23:40 +0000,1.5
update - no extended wait in edmonds,2017-08-06 00:35 +0000,0.0
extended wait in edmonds - 90 min,2017-08-06 19:25 +0000,1.5
update extended wait in edmonds - 1 hr,2017-08-06 22:40 +0000,1.0
update - no wait in edmonds - 1 hr,2017-08-06 23:00 +0000,1.0
edmonds terminal - 90 minute wait,2017-08-10 20:15 +0000,1.5
edmonds terminal wait time - 1 hour,2017-08-11 18:00 +0000,1.0
update -  edmonds terminal wait time - 90 minutes,2017-08-11 19:20 +0000,1.5
update -  edmonds terminal wait time - two hours,2017-08-11 21:05 +0000,2.0
update -  edmonds terminal - three hour wait,2017-08-11 22:55 +0000,3.0
update -  edmonds terminal - 90 minute wait,2017-08-12 00:40 +0000,1.5
update -  edmonds terminal - one hour wait,2017-08-12 02:25 +0000,1.0
update - no extended wait departing edmonds,2017-08-12 04:05 +0000,0.0
edmonds terminal - one hour wait,2017-08-12 16:05 +0000,1.0
update - edmonds wait time - 1 hour,2017-08-12 21:55 +0000,1.0
update - no extended wait departing edmonds,2017-08-12 22:35 +0000,0.0
edm/king: busy mid-monday morning in edmonds. 1 hour wait ðÿš—ðÿš˜ #planahead,2017-08-14 18:33 +0000,1.0
edmonds terminal - 60 minute wait,2017-08-14 18:35 +0000,1.0
update- edmonds terminal - 90 minute wait,2017-08-14 23:05 +0000,1.5
edmonds wait time - 1 hr,2017-08-17 20:40 +0000,1.0
update - edmonds wait time - 90 min,2017-08-17 23:35 +0000,1.5
update - edmonds wait time - 1 hr,2017-08-18 01:15 +0000,1.0
update - no extended wait in edmonds,2017-08-18 03:55 +0000,0.0
edmonds terminal - 60 minute wait,2017-08-18 17:40 +0000,1.0
update-edmonds terminal wait time- 2 hours,2017-08-18 19:35 +0000,2.0
update  - edmonds terminal - two hour wait,2017-08-18 21:30 +0000,2.0
update  - edmonds terminal - three hour wait,2017-08-18 22:15 +0000,3.0
update  - edmonds terminal - one hour wait,2017-08-19 02:35 +0000,1.0
update- edmonds terminal wait time - no extended wait,2017-08-20 02:30 +0000,0.0
update- no extended wait departing edmonds,2017-08-20 23:45 +0000,0.0
edmonds terminal - one hour wait,2017-08-24 22:10 +0000,1.0
update - edmonds terminal - 90 minute wait,2017-08-24 23:45 +0000,1.5
update - no extended wait departing edmonds,2017-08-25 02:20 +0000,0.0
edmonds terminal - 1 hour wait,2017-08-25 18:15 +0000,1.0
edmonds terminal - 90 minutes wait,2017-08-25 19:35 +0000,1.5
edmonds terminal - 90 minute wait,2017-08-25 20:40 +0000,1.5
update - edmonds terminal - two hour wait,2017-08-25 22:00 +0000,2.0
edmonds terminal - 90 minute wait,2017-08-26 17:20 +0000,1.5
update - edmonds terminal - 1 hour wait,2017-08-26 22:45 +0000,1.0
update- no extended wait departing edmonds,2017-08-27 01:05 +0000,0.0
ed/ki-edmonds terminal wait time: 1 hour,2017-08-27 19:20 +0000,1.0
update - no extended wait in edmonds,2017-08-27 21:35 +0000,0.0
update - edmonds terminal - one hour wait,2017-08-31 22:25 +0000,1.0
edm/ki-edmonds terminal - one hour wait,2017-01-13 21:50 +0000,1.0
edm/king: there is no longer an extended wait time for drivers departing edmonds!,2017-01-13 22:07 +0000,0.0
edm/ki-edmonds terminal - no extended wait,2017-01-13 22:10 +0000,0.0
ed/ki - edmonds terminal - two hour wait,2017-01-14 01:45 +0000,2.0
ed/ki - edmonds terminal - one hour wait,2017-01-14 04:05 +0000,1.0
ed/ki - edmonds terminal - no extended wait,2017-01-14 04:45 +0000,0.0
edmonds terminal wait time - one hour,2017-01-14 19:35 +0000,1.0
update - no extended wait departing edmonds,2017-01-14 22:30 +0000,0.0
edmonds terminal wait time - one hour,2017-01-28 19:10 +0000,1.0
edmonds terminal - no extended wait,2017-01-28 22:25 +0000,0.0
edmonds terminal status - one hour wait,2019-10-04 20:25 +0000,1.0
edmonds terminal status - two hour wait,2019-10-04 23:55 +0000,2.0
edmonds terminal status - one hour wait,2019-10-11 20:57 +0000,1.0
edmonds terminal status - two hour wait,2019-10-11 21:37 +0000,2.0
edmonds terminal status - one hour wait,2019-10-12 01:45 +0000,1.0
no extended wait for drivers departing edmonds,2019-10-12 03:35 +0000,0.0
edmonds terminal status - one hour wait,2019-10-12 16:40 +0000,1.0
no extended wait for drivers departing edmonds,2019-10-13 02:10 +0000,0.0
edmonds terminal status - one hour wait,2019-10-18 20:15 +0000,1.0
edmonds terminal status - two hour wait,2019-10-18 22:50 +0000,2.0
update - edmonds terminal status - one hour wait,2019-10-19 00:40 +0000,1.0
no extended wait for drivers departing edmonds,2019-10-19 02:25 +0000,0.0
edmonds terminal status - one hour wait,2019-10-20 00:30 +0000,1.0
no extended wait for drivers departing edmonds,2019-10-20 01:35 +0000,0.0
edmonds terminal status - one hour wait,2019-10-25 21:24 +0000,1.0
edmonds terminal status - two hour wait,2019-10-25 22:40 +0000,2.0
no extended wait for drivers departing edmonds,2019-10-26 01:35 +0000,0.0
edmonds terminal status - one hour wait,2019-10-26 17:50 +0000,1.0
no longer an extended wait departing edmonds or kingston,2019-10-27 04:05 +0000,0.0
update: edmonds terminal status - one boat wait,2018-09-01 01:40 +0000,1.0
no extended wait departing edmonds,2018-09-01 03:05 +0000,0.0
edmonds terminal status - two hour wait,2018-09-01 16:00 +0000,2.0
no extended wait departing edmonds,2018-09-01 21:45 +0000,0.0
edmonds terminal status - one hour wait,2018-09-02 18:20 +0000,1.0
no extended wait departing edmonds,2018-09-02 23:00 +0000,0.0
edmonds terminal status - one hour wait,2018-09-07 20:30 +0000,1.0
edmonds terminal status - two hour wait,2018-09-07 21:20 +0000,2.0
update - edmonds terminal status - one hour wait,2018-09-08 02:05 +0000,1.0
no extended wait departing edmonds,2018-09-08 04:55 +0000,0.0
edmonds terminal status - two hour wait,2018-09-08 18:15 +0000,2.0
no extended wait departing edmonds,2018-09-08 21:50 +0000,0.0
edmonds terminal status - one hour wait,2018-09-14 20:50 +0000,1.0
no extended wait departing edmonds,2018-09-15 04:05 +0000,0.0
edmonds terminal status - one hour wait,2018-09-15 17:45 +0000,1.0
no extended wait departing edmonds,2018-09-16 00:20 +0000,0.0
edmonds terminal status - one hour wait,2018-09-19 00:15 +0000,1.0
no extended wait departing edmonds,2018-09-19 01:10 +0000,0.0
edmonds terminal status - one hour wait,2018-09-20 23:20 +0000,1.0
no extended wait departing edmonds,2018-09-21 03:40 +0000,0.0
edmonds terminal status - one hour wait,2018-09-21 20:15 +0000,1.0
update - edmonds terminal status - two hour wait,2018-09-21 23:40 +0000,2.0
update - edmonds terminal status - one boat wait,2018-09-22 03:45 +0000,1.0
no extended wait departing edmonds,2018-09-22 05:05 +0000,0.0
edmonds terminal status - 90 minute wait,2018-09-22 20:10 +0000,1.5
no extended wait departing edmonds,2018-09-23 00:05 +0000,0.0
edmonds terminal status - 1 hr wait,2018-09-28 22:30 +0000,1.0
edmonds terminal status - 3 hr wait,2018-09-29 16:50 +0000,3.0
edmonds terminal status - one hour wait,2019-09-01 19:45 +0000,1.0
no extended wait for drivers departing edmonds,2019-09-01 22:05 +0000,0.0
edmonds terminal status - one hour wait,2019-09-06 20:25 +0000,1.0
edmonds terminal status - two hour wait,2019-09-06 22:35 +0000,2.0
no extended wait for drivers departing edmonds,2019-09-07 01:50 +0000,0.0
edmonds terminal status - one hour wait,2019-09-07 14:55 +0000,1.0
edmonds terminal status - two hour wait,2019-09-07 19:35 +0000,2.0
no extended wait for drivers departing edmonds,2019-09-07 21:45 +0000,0.0
edmonds terminal status - one hour wait,2019-09-13 19:55 +0000,1.0
edmonds terminal status - two hour wait,2019-09-14 01:25 +0000,2.0
update - edmonds terminal status - one hour wait,2019-09-14 02:05 +0000,1.0
update - no extended wait in edmonds,2019-09-14 03:15 +0000,0.0
edmonds terminal status - one hour wait,2019-09-14 18:05 +0000,1.0
no extended wait for drivers departing edmonds,2019-09-14 23:20 +0000,0.0
one hour wait in edmonds,2019-09-19 21:20 +0000,1.0
no extended wait for drivers departing edmonds,2019-09-20 01:35 +0000,0.0
edmonds terminal status - one hour wait,2019-09-20 20:50 +0000,1.0
no extended wait for drivers departing edmonds,2019-09-21 03:05 +0000,0.0
edmonds terminal status - one hour wait,2019-09-21 17:45 +0000,1.0
no extended wait for drivers departing edmonds,2019-09-21 23:30 +0000,0.0
edmonds terminal status - one hour wait,2019-09-27 20:35 +0000,1.0
no extended wait for drivers departing edmonds,2019-09-28 04:05 +0000,0.0
edmonds terminal status - one hour wait,2019-09-28 15:50 +0000,1.0
update - edmonds terminal status - two hour wait,2019-09-29 00:40 +0000,2.0
no extended wait for drivers departing edmonds,2019-09-29 02:10 +0000,0.0
ed/king -edmonds wait time - 1 hour wait,2017-06-02 21:40 +0000,1.0
update- edmonds terminal wait time - no extended wait,2017-06-03 02:15 +0000,0.0
ed/king -edmonds wait time - 1 hour wait,2017-06-03 19:15 +0000,1.0
ed/king - no wait time in edmonds,2017-06-04 01:05 +0000,0.0
edmonds terminal wait time - one hour,2017-06-09 21:05 +0000,1.0
update - edmonds terminal wait time - two hours,2017-06-09 22:20 +0000,2.0
update - edmonds terminal wait time - one hour,2017-06-10 01:15 +0000,1.0
update - no extended wait departing edmonds,2017-06-10 04:05 +0000,0.0
edmonds terminal wait time - one hour,2017-06-10 17:40 +0000,1.0
update- edmonds terminal wait time -two hour,2017-06-10 19:10 +0000,2.0
update- edmonds terminal wait time -two hours,2017-06-10 19:15 +0000,2.0
update - no extended wait departing edmonds,2017-06-10 22:35 +0000,0.0
update - edmonds terminal wait time - 1 hour w/ wsp boarding passes,2017-06-11 20:45 +0000,1.0
edmonds terminal wait time - one hour,2017-06-16 21:35 +0000,1.0
update - edmonds terminal wait time - two hours,2017-06-16 23:05 +0000,2.0
update - edmonds terminal wait time - one hour,2017-06-17 02:30 +0000,1.0
update - no extended wait departing edmonds,2017-06-17 03:55 +0000,0.0
edmonds terminal wait time - one hour,2017-06-17 16:45 +0000,1.0
update-  edmonds terminal wait time - two hours,2017-06-17 18:20 +0000,2.0
update-  edmonds terminal wait time - one hour,2017-06-17 21:35 +0000,1.0
update - no extended wait departing edmonds,2017-06-17 22:00 +0000,0.0
edmonds terminal wait time - one hour,2017-06-18 20:45 +0000,1.0
update- edmonds terminal wait time - no extended wait,2017-06-18 22:00 +0000,0.0
edmonds terminal wait time - one hour,2017-06-22 23:50 +0000,1.0
update - no extended wait departing edmonds,2017-06-23 01:45 +0000,0.0
edmonds terminal wait time - 90 minutes,2017-06-23 19:15 +0000,1.5
update - edmonds terminal wait time - two hours,2017-06-23 22:35 +0000,2.0
update - edmonds terminal wait time - 90 minutes,2017-06-24 02:15 +0000,1.5
update - edmonds terminal wait time - one hour,2017-06-24 02:20 +0000,1.0
edmonds terminal wait time - one hour,2017-06-24 15:45 +0000,1.0
update-edmonds terminal wait time - 90 minutes,2017-06-24 16:10 +0000,1.5
update- edmonds terminal wait time - no extended wait,2017-06-24 23:15 +0000,0.0
ed/ki - edmonds terminal - one hour wait,2017-06-29 21:35 +0000,1.0
